id,title,description,link,image_link,additional_image_link,price,sale_price,availability,brand,condition,product_type,google_product_category,gtin,mpn,item_group_id,color,size,age_group,gender,material,pattern,shipping_weight
"181724","EDC Ginsem Mushroom Hand Twisting Gyroscope Mushroom Fidget Spinner","1. Well polished, burr-free, smooth rotation 2. Good wear resistance, long idle time 3. Small and delicate, portable 4. Material: titanium alloy 5....","https://luxtronics.in/product/security-edc-ginsem-mushroom-hand-twisting-181724","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0603243101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0603243101_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0603243101_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0603243101_B3.jpg","2412.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","TBD06032431-1","181724","Titanium Color","","adult","unisex","","",""
"186013","A3 Steel / Plastic Crowbar Plastic Mover Thick Weight Moving Tool","Specifications: 1. Name: Crowbar plastic mover 2. Material: A3 steel / plastic 3. Size: 34*10*10CM 4. Color: yellow, red, blue, black Specification:...","https://luxtronics.in/product/home-garden-a3-steel-plastic-crowbar-186013","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9383L.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9383L_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9383L_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9383L_3.jpg","848.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC9383","186013","Black","","adult","unisex","","",""
"181738","LELE BROTHER 1059 Granules Children Assembling Educational Spaceship","1. Material: ABS 2. Applicable age: above 6 years old 3. Made of ABS material, healthy and safe, smooth and burr-free, polished and rounded. 4. Small...","https://luxtronics.in/product/security-lele-brother-1059-granules-children-181738","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06041206.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06041206_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06041206_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06041206_3.jpg","3256.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","TBD06041206","181738","","","adult","unisex","","","2.004"
"186028","Original Xiaomi Youpin Jotun Judy Warm Water Bag Silicone Hot Water Bag","1. Product size: 150x100x58mm 2. Material: silicone + PC 3. Color: red / gray blue 5. Capacity: 313ml 6. Soft silicone, skin-friendly and non-irritating,...","https://luxtronics.in/product/home-garden-original-xiaomi-youpin-jotun-judy-186028","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC96581GB.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC96581GB_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC96581GB_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC96581GB_3.jpg","1485.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC96581","186028","Gray Blue","","adult","unisex","","",""
"181600","Children Toy Catapult Ball Parent-Child Outdoor Bouncy Ball Game Kit","1. Material: plastic 2. Weight: about 240g / set 3. Size: catapult about 23.5x13 cm/piece, ball about 3.5 cm/piece 4. Applicable age: over 3 years old 5....","https://luxtronics.in/product/security-children-toy-catapult-ball-parent-181600","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0557579301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0557579301_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0557579301_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0557579301_B3.jpg","1052.00 INR","","in stock","Luxtronics","new","Security","Electronics > Video Game Consoles","","TBD05575793","181600","","","adult","unisex","","",""
"185906","Replacement HEPA Filter Cup for Black VF110 Decker Vacuum Cleaner Dust","1. Can filter micro dust 2. Prevent secondary pollution. 3. Environmental and reusable. 4. Filter is washable for longer life. 5. Replacing filters...","https://luxtronics.in/product/home-garden-replacement-hepa-filter-cup-black-185906","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8641.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8641_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8641_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8641_3.jpg","300.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8641","185906","","","adult","unisex","","","0.06"
"181608","87 in 1 DIY Assembling Play House DIY Children Tent Building Toy, Style:","1. Material: ABS 2. Suitable age: over 3 years old 3. Packing size: 34.5 x 4 x 24.5 cm 4. Weight: 521.4g 5. Allow children to use their imagination and...","https://luxtronics.in/product/security-87-in-diy-assembling-play-181608","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0569607101.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0569607101_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0569607101_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0569607101_B2.jpg","1216.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","TBD05696071-1","181608","","","adult","unisex","","",""
"185910","5 PCS Stainless Steel Summons Fork Invoice Document Notes Housed Needle","1. How to use: first open a bill insert, insert the needle into the base, so that the thread just fits, remove the safe soft when using rubber cap, just...","https://luxtronics.in/product/home-garden-stainless-steel-summons-fork-invoice-185910","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8655.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8655_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8655_2.jpg","513.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8655","185910","","","adult","unisex","","","0.32"
"181618","6 PCS 6 Cm Color Beads TPR Vent Ball Decompression Toy, Balloon Ball","1. Material: TPR 2. Spoof, reduce stress, learn how to relax outside of work 3. Comfortable touch and soft texture 4. It has elasticity and good... Explore","https://luxtronics.in/product/security-beads-tpr-vent-ball-decompression-181618","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0571928302.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0571928302_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0571928302_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0571928302_3.jpg","1596.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","TBD05719283","181618","","","adult","unisex","","",""
"185913","12 PCS 3D Hexagonal Mirror Wall Stickers Set, Size: 10*10cm","1 Environmental protection, waterproof, anti-corrosion. 2 Decorative mirror, and mirror as clear, near and mirror exactly the same, to achieve the perfect...","https://luxtronics.in/product/home-garden-12-3d-hexagonal-mirror-wall-185913","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8712B.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8712B_1.jpg","500.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8712","185913","Black","","adult","unisex","","",""
"181626","S6 Wireless Bluetooth Game Controller Handle With Bracket and Receiver","1. Support Android, IOS phones/tablets, smart TVs, projectors, Android set-top boxes, connect and play immediately, no complicated settings, no need to...","https://luxtronics.in/product/smartphones-s6-wireless-bluetooth-game-controller-181626","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD05720192.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD05720192_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD05720192_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD05720192_3.jpg","3122.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD05720192","181626","","","adult","unisex","","","0.28"
"185924","12 PCS 3D Hexagonal Mirror Wall Stickers Set, Size: 8*8cm","1 Environmental protection, waterproof, anti-corrosion. 2 Decorative mirror, and mirror as clear, near and mirror exactly the same, to achieve the perfect...","https://luxtronics.in/product/home-garden-12-3d-hexagonal-mirror-wall-185924","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8723B.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8723B_1.jpg","588.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8723","185924","Black","","adult","unisex","","",""
"185935","12 PCS 3D Hexagonal Mirror Wall Stickers Set, Size: 4*4cm","1 Environmental protection, waterproof, anti-corrosion. 2 Decorative mirror, and mirror as clear, near and mirror exactly the same, to achieve the perfect...","https://luxtronics.in/product/home-garden-12-3d-hexagonal-mirror-wall-185935","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8724B.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8724B_1.jpg","370.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8724","185935","Black","","adult","unisex","","",""
"181634","2 PCS Wooden Number Shape Matching Board, Digital Cognition","1. Material: wood 2. Uses: number, color, shape recognition 3. Handle design, easy for baby to grasp 4. Aesthetic color matching, cultivate childrens...","https://luxtronics.in/product/security-wooden-number-shape-matching-board-181634","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602155901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602155901_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602155901_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602155901_B3.jpg","1220.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","TBD06021559","181634","","","adult","unisex","","",""
"185946","DIY Feather Style Acrylic Mirror Wall Stickers Home Room Mural","1. High quality self-adhesive stickers, no tools required 2. Can be applied to any dry, clean, and smooth surfaces such as walls, doors, glass, cabinets,...","https://luxtronics.in/product/home-garden-diy-feather-style-acrylic-mirror-185946","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8756S.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8756S_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8756S_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8756S_3.jpg","495.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8756","185946","Silver","","adult","unisex","","",""
"181646","Wooden Toys For Children Early Education Mathematics Cognitive","1. Material: wood 2. Applicable age: 3 years old and above 3. The surface is round and polished without hurting hands 4. There are 1-9 dots in the bottom...","https://luxtronics.in/product/security-wooden-toys-children-early-education-181646","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602164701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602164701_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602164701_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0602164701_B3.jpg","3060.00 INR","","in stock","Luxtronics","new","Security","Electronics > Consumer Electronics","","TBD06021647","181646","","","adult","unisex","","",""
"185957","3 PCS / Sets Multi-function Football Texture 210D Polyester Waterproof","1. This is a 3 pieces set of luggage organizers that can be packed into your suitcase keeping things tidy and neat 2. Now organize your luggage into neat...","https://luxtronics.in/product/home-garden-sets-multi-function-football-texture-185957","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9007R.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9007R_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9007R_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9007R_3.jpg","1430.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC9007","185957","Black","","adult","unisex","","",""
"181495","949-2C1A PD25W Type-C x 2, USB 3.0 Multi Compatible Protocol Charger","1. Input: AC110-240V, 50-60Hz, 0.5A 2. Total power: 25W 3. USB-A output: 5V/4.6A, 9V/2.6A, 12V/2A 4. USB-C 1/2 output: 5V/5A, 9V/2.8A, 12V/2.1A 5. Shared...","https://luxtronics.in/product/mobile-accessories-949-2c1a-pd25w-type-usb-181495","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003277801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003277801A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA0032778_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA0032778_B2.jpg","858.00 INR","","in stock","Luxtronics","new","Mobile Accessories","Electronics > Communications > Telephony > Mobile Phones","","SYA0032778","181495","Black","","adult","unisex","","",""
"185832","10 PCS Removable Grid Plastic Box Organizer for Jewelry Earring Fishing","1. Material: PP/PS 2. Perfect for storing earrings, rings, beads and other mini goods.It can also store fishing hook, fish lure bait crafts, nails, nuts...","https://luxtronics.in/product/home-garden-10-removable-grid-plastic-organizer-185832","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8102FL.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8102FL_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8102FL_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8102FL_3.jpg","413.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8102","185832","","","adult","unisex","","",""
"181504","WK WP-U101 Raython Series 33W USB and Type-C Fast Charger, UK Plug","1. Materials: ABS+PC 2. Plug Type: UK/EU/US 3. Input: 110-240V~50/60Hz0.5A MAX 4. Output: USB-A: 5V 3A/9V 2A/12V 1.5A Type-C: 5V 3A/9V 3A/12V 2.5A/15V...","https://luxtronics.in/product/mobile-accessories-wk-wp-u101-raython-series-181504","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009457901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009457901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009457901A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0094579_B1.jpg","680.00 INR","","in stock","Luxtronics","new","Mobile Accessories","Electronics > Communications > Telephony > Mobile Phones","","EDA0094579","181504","","","adult","unisex","","",""
"185848","Plastic Removable Grid 24 Slots Box Organizer Storage Container for","1. Material: PP/PS 2. Perfect for storing earrings, rings, beads and other mini goods.It can also store fishing hook, fish lure bait crafts, nails, nuts...","https://luxtronics.in/product/home-garden-plastic-removable-grid-24-slots-185848","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8103.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8103_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8103_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC8103_3.jpg","228.00 INR","","in stock","Luxtronics","new","Home &amp; Garden","Electronics > Consumer Electronics","","HC8103","185848","","","adult","unisex","","","0.173"
"181515","WK WP-U102 Raython Series 65W USB and Type-Cx2 Fast Charger, UK Plug","1. Materials: ABS+PC 2. Plug Type: UK/EU/US 3. Input: 110-240V~50/60Hz 1A MAX 4. Output: USB-A: 5V 3A/9V 2A/12V 1.5A Type-C1: 5V 3A/9V 3A/12V 3A/15V...","https://luxtronics.in/product/mobile-accessories-wk-wp-u102-raython-series-181515","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009458001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009458001A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009458001A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0094580_B1.jpg","1440.00 INR","","in stock","Luxtronics","new","Mobile Accessories","Electronics > Communications > Telephony > Mobile Phones","","EDA0094580","181515","","","adult","unisex","","",""
